frame,mode,state,level,enemyCount,normalBulletCount,orbitBulletCount,queryCount,nearbyCandidateCount,bruteForceCandidateCount,candidateReductionPercent,spatialBuildMilliseconds,collisionMilliseconds,separationMilliseconds
594,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
595,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
596,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
597,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
598,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
599,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
600,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
601,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
602,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
603,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
604,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
605,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
606,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
607,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
608,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
609,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
610,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
611,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
612,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
613,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
614,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
615,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
616,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
617,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
618,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
619,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
620,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
621,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
622,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
623,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
624,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
625,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
626,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
627,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
628,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
629,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
630,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
631,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
632,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
633,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
634,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
635,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
636,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
637,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
638,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
639,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
640,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
641,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
642,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
643,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
644,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
645,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
646,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
647,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
648,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
649,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
650,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
651,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
652,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
653,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
654,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
655,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
656,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
657,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
658,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
659,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
660,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
661,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
662,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
663,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
664,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
665,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
666,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
667,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
668,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
669,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
670,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
671,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
672,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
673,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
674,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
675,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
676,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
677,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
678,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
679,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
680,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
681,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
682,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
683,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
684,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
685,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
686,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
687,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
688,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
689,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
690,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
691,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
692,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
693,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
694,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
695,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
696,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
697,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
698,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
699,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
700,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
701,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
702,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
703,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
704,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
705,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
706,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
707,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
708,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
709,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
710,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
711,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
712,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
713,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
714,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
715,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
716,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
717,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
718,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
719,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
720,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
721,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
722,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
723,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
724,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
725,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
726,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
727,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
728,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
729,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
730,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
731,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
732,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
733,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
734,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
735,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
736,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
737,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
738,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
739,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
740,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
741,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
742,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
743,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
744,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
745,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
746,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
747,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
748,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
749,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
750,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
751,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
752,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
753,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
754,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
755,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
756,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
757,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
758,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
759,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
760,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
761,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
762,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
763,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
764,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
765,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
766,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
767,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
768,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
769,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
770,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
771,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
772,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
773,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
774,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
775,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
776,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
777,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
778,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
779,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
780,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
781,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
782,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
783,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
784,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
785,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
786,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
787,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
788,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
789,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
790,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
791,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
792,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
793,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
794,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
795,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
796,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
797,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
798,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
799,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
800,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
801,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
802,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
803,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
804,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
805,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
806,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
807,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
808,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
809,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
810,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
811,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
812,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
813,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
814,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
815,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
816,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
817,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
818,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
819,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
820,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
821,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
822,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
823,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
824,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
825,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
826,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
827,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
828,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
829,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
830,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
831,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
832,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
833,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
834,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
835,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
836,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
837,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
838,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
839,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
840,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
841,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
842,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
843,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
844,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
845,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
846,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
847,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
848,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
849,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
850,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
851,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
852,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
853,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
854,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
855,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
856,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
857,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
858,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
859,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
860,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
861,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
862,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
863,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
864,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
865,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
866,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
867,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
868,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
869,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
870,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
871,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
872,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
873,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
874,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
875,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
876,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
877,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
878,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
879,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
880,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
881,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
882,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
883,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
884,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
885,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
886,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
887,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
888,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
889,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
890,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
891,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
892,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
893,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
894,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
895,brute_force,scene_stress,0,84,0,0,85,7140,7140,0,0.0006,0.0124,0.9174
